query,label
"for my homework, the pythagorean theorem formula and when to use it?",local
what fun is there to do in england,online
should i carry an umbrella in tokyo today,online
order a large uber for 5 people to the zoo,online
virtual memory example in python please,local
fourier transform — proof and intuition briefly,local
is it dangerous to travel to mexico,online
so is the power outage in the city still ongoing,online
quick one - the euro cup semifinal highlights from tonight?,online
walk through derivative of a function with numbers for revision,local
please only use a whisper when speaking,local
"fyi need to know, how bad is the cabinet reshuffle right now as of now",online
ok walk through derivative of a function with numbers for revision,local
set theory basics for my calculus homework,local
how would you implement connection pooling from scratch,local
are you working for another person or entity,local
ok so the premier league match result just now?,online
please set a timer for 6 minutes,local
please order an uber for me to go to the zoo,online
how does observer pattern actually work under the hood,local
how does greedy algorithms actually work under the hood,local
Timeline of the boston tea party,local
is the main train route flooded from the downpour right now,online
the india vs australia test score update please this morning,online
the central bank's rate decision developments as of today at the moment,online
is this a person talking to me or a computer,local
"hey, background on the mughal empire timeline for my essay?",local
quick one - current valuation on sensex,online
is almond milk an acceptable substitute for milk,local
Current congestion level on the subway line,online
i would like to listen to a funny joke,local
change the speaker volume to a louder one,local
switch from the male to the female voice,local
how would you put what life is all about,local
Who's leading in the wimbledon final currently,online
"genuinely curious, explain ACID properties with a simple example for revision",local
"fyi need to know, is the interstate closed due to the accident",online
any delays on the ring road today this morning,online
Convex optimization basics formula and when to use it,local
"ai, would you kindly roll the dice",local
joins in sql for dummies,local
what year were you born,local
so why did the ottoman empire decline happen,local
mock objects in testing for dummies,local
"Hey, main causes and effects of the mughal empire timeline briefly",local
"For my homework, probability distributions formula and when to use it",local
primary key vs unique key for dummies,local
"if you were to call a place your beginning, your home start, where would that be",local
is there anything fun to do in berlin,online
Ok so is the tech layoffs news affecting traffic right now currently,online
i want you to reset your factory settings,local
tell me my current gps coordinates,online
quick q - walk me through polymorphism step by step thanks,local
"hey, the airport terminal conditions right now because of the storm",online
background on when the berlin wall fell for my essay,local
whats euros kroner in 25,online
so how to solve problems using derivative of a function briefly,local
joins in sql — key points to remember,local
"hey, background on the boston tea party for my essay in simple terms",local
heads or tails i choose tails,local
urgent - is the ceasefire negotiations affecting traffic right now while i'm stuck in traffic,online
Current congestion level on the flyover near the city center,online
How is tesla stock trending today currently,online
"i'm looking for a roundtrip flight from oma to sps august 1st, 2019 to august 2nd, 2019",online
heap data structure — key points to remember,local
does chillis have good reviews,online
"for my homework, the causes of world war 1 summary for history class for revision",local
the word is happiness; how many a's can you find in that word,local
"genuinely curious, monads in haskell vs inheritance vs composition which is better and when",local
what's the temperature like in tampa,online
ok so nvidia stock price action this week so far,online
How would you implement eventual consistency from scratch,local
Any updates on the wildfire in the hills happening today as of now,online
i need to change your voice settings,local
"fyi need to know, traffic status on the ring road this morning right now",online
final score of the premier league match,online
Real time quote for tcs stock,online
who was your inventor,local
Current congestion level on the toll plaza for the group chat,online
pros and cons of normalization in databases,local
what hobbies do you enjoy in your free time,local
Practice problem using integration by parts,local
summarize race conditions in a few bullet points,local
urgent - did the election results get resolved yet in the last hour,online
the ottoman empire decline summary for history class,local
current valuation on nvidia stock for real,online
traffic status on the ring road this morning this morning,online
ok so live score for the ufc fight card in the last hour,online
"need this for an interview, give me a quick rundown of the causes of world war 1?",local
did the champions league final go to penalties,online
how do germans say goodnight,local
"fyi need to know, current valuation on bitcoin",online
is the la liga clasico still playing right now,online
the age of exploration key figures — what actually happened,local
quick q - why did the wright brothers first flight happen for my notes,local
"need this for an interview, why did the silk road trade routes happen",local
how many feet are in 50 yards,local
"revert back to your factory settings, please",local
"need this for an interview, how to solve problems using limits and continuity",local
the great depression causes — what actually happened,local
how to solve problems using matrix multiplication rules briefly,local
"for my homework, practice problem using set theory basics with an example",local
any delays on the ring road today pls,online
how do i convert four inches into centimeters,local
it's a no,local
"hey, heap data structure for dummies briefly",local
use the map and pinpoint my position,online
The tech layoffs news — anything new in the last hour currently,online
The wildfire in the hills developments as of today before i head out,online
"what is the name that you have for me, please",local
i need a hotel room big enough for 4 people from monday to wednesday in lakewood,online
real world use case for trie data structure,local
"real talk, current air quality index in bangalore as of now",online
ok background on the industrial revolution key inventions for my essay for revision,local
Ok important dates related to the mughal empire timeline?,local
"for class tomorrow, the pythagorean theorem — proof and intuition with an example",local
how do you spell out shepherd,local
are you a real human,local
must i have an international visa when travelling to russia,online
i need an uber that fits ten people to go to chipotle,online
can i substitute milk for water,local
the periodic table history summary for history class,local
did the cabinet reshuffle get resolved yet currently,online
Who's leading in the t20 world cup game currently,online
how good are the ratings for chic-fil-a,online
i need to know what 75 plus 43 is,local
can we change your name to lisa,local
is there a heat advisory in toronto today,online
what name do you know me by,local
so quick check on cardano before i trade right now,online
is the ashes series still playing right now before i head out,online
quick one - the trade deal talks status update please asap,online
"from now, your new name will be lord vader",local
quick check on the s&p 500 before i trade,online
whereabouts are you from,local
"real talk, is silver rate pumping or dumping today pls",online
urgent - current congestion level on the highway while i'm stuck in traffic,online
"hey, the main train route conditions right now because of the storm just curious",online
can u please set the timer for 5 minutes,local
get me a flight from ft lauderale to houston on southwest,online
"just checking, silver rate price action this week so far this morning",online
Ngl final score of the champions league final — need it fast,online
how do you convert ounces to pounds,local
did the cabinet reshuffle get resolved yet,online
"genuinely curious, chain rule in calculus explained with an example problem for my notes",local
Is the election results affecting traffic right now,online
"For my homework, explain the industrial revolution key inventions in a short paragraph for my notes",local
"Real talk, is the airline strike affecting traffic right now in the last hour",online
Urgent - live score for the ufc fight card for real,online
inheritance vs composition for dummies for my notes,local
"need this for an interview, i don't get monads in haskell, someone explain briefly",local
can you tell me if ruby tuesday does reservations,online
"how do they say ""i love you"" in japanese",local
"where are my bags, not here at the airport",online
ngl who's leading in the ufc fight card currently pls,online
what is the definition of valor,local
Heap data structure for dummies pls,local
what name should i refer to you as,local
"just checking, is there a heat advisory in san francisco today just curious",online
ok important dates related to the causes of world war 1,local
"real talk, traffic status on the harbor bridge this morning currently",online
is there someone else you work for,local
infosys shares price right now,online
spell government,local
Permutations and combinations formula and when to use it,local
urgent - is the subway line flooded from the downpour right now in the last hour,online
please provide the square root of 36,local
what is 750 divided by 5,local
use a male voice now,local
Gold rate today's high and low,online
"just checking, who won the f1 race last night?",online
did the election results get resolved yet,online
practice problem using vector cross product — struggling with this,local
quick q - hypothesis testing explained with an example problem thanks,local
Quick q - solid overview of caching strategies for revision,local
tell me your age,local
how do you convert feet to inches,local
urgent - cardano rate as of this minute right now,online
"ci cd pipeline basics, explain like i'm a beginner coder briefly",local
does the ai have a name,local
"hey, quick check on nifty 50 before i trade rn",online
important dates related to the ottoman empire decline,local
is it possible to rent a car from laguardia from tuesday to friday,online
how do you spell verisimilitude,local
what do you like to do when you have spare time,local
urgent - final score of the t20 world cup game rn,online
"Fyi need to know, final score of the ashes series today",online
i need to know again,local
"please flip a coin, and i call heads",local
i’m leaving-goodbye!,local
who do you call your boss,local
reset to default settings,local
"for class tomorrow, real world use case for CAP theorem before my exam",local
no way!,local
"the creator of your ai, what is their name",local
i need ti know the traffic in tempe,online
ok derive correlation vs causation step by step for my notes,local
tell me the ingredients in pizza,local
how can i say i love you in italy,local
Ok walk me through ci cd pipeline basics step by step for revision,local
"genuinely curious, the age of exploration key figures — what actually happened with an example",local
"For class tomorrow, correlation vs causation — proof and intuition",local
roll a pair of six sided dice,local
"Just checking, infosys shares live chart movement while i'm stuck in traffic",online
pros and cons of pointers vs references for revision,local
"hey, why did ancient egyptian pyramid construction happen thanks",local
Foreign key constraints — key points to remember,local
The american civil war causes summary for history class,local
turn to whisper mode,local
"real talk, how bad is the storm system offshore right now this evening",online
abstract class vs interface — key points to remember,local
final score of the ufc fight card just curious,online
is there an option to speak only in mandarin,local
main causes and effects of the great depression causes for revision,local
i've let me bank know that i'm visiting south america from may to october,online
how to solve problems using integration by parts for my notes,local
tell me when my flight will land,online
starbucks near me,online
quick one - live score for the ashes series currently,online
Textbook definition of docker containers with an example,local
"if i have 20,000 yen, how much is that in usd",online
"for my homework, timeline of the ottoman empire decline — struggling with this",local
what are you called,local
ok so is there a heat advisory in kolkata today currently,online
how do you convert milliliters to ounces,local
what ingredients are in chips,local
"For class tomorrow, background on the cold war origins for my essay before my exam",local
"just checking, quick check on usd to inr before i trade currently",online
until next time!,local
timeline of the ottoman empire decline,local
"for my homework, how does trie data structure actually work under the hood in simple terms",local
"for class tomorrow, matrix multiplication rules explained with an example problem",local
i want you to adjust your speaking to be faster,local
the ashes series result just now before i head out,online
i need suggestions for good thai restaurants in las vegas,online
"i keep forgetting unit testing vs integration testing, break it down for me",local
the parliament session today — anything new in the last hour,online
call an uber for 2 people to go to fourth street live,online
book a 6 person uber to the movies,online
check the wait time for macaroni grill,online
i want to know the name that was given by the person who made you,local
in what state were you born,local
what are good restaurants in reno that serve sushi,online
Who won the la liga clasico last night,online
"yes, that is actually true",local
how did you save my name,local
ok partial derivatives — proof and intuition before my exam,local
what country and city am i in,online
what is the point of life,local
ripple xrp market cap right now,online
"need this for an interview, how does merge sort actually work under the hood in simple terms",local
i need to catch an uber to cal expo,online
ok so the premier league match highlights from tonight,online
"can you find me a flight from portland, oregon to portland, maine for under $500 on delta",online
"For my homework, i keep forgetting thread pools, break it down for me with an example",local
when should i pick two pointer technique over asynchronous programming,local
quick one - is the flight delayed out of tokyo due to fog at the moment,online
is it possible to have a place booked in salem from the 1st to the 3rd,online
i'd like to know where i am,online
"if i were mongolian, how would i say that i am a tourist",local
traffic status on the interstate this morning,online
are you paid by somebody,local
ngl the flyover near the city center conditions right now because of the storm,online
can you make reservations at steak 'n' shake,online
Quick one - latest on the parliament session today in real time this morning,online
are you doing well,local
i need to change my speaking to spanish,local
who won the india vs australia test last night,online
are you a machine,local
is the subway line open or blocked at the moment,online
us and mexico exchange rate,online
what can i use as a substitute for yeast,local
is the flight delayed out of bangalore due to fog,online
"genuinely curious, explain race conditions with a simple example for revision",local
did the vaccine rollout progress get resolved yet,online
"Hey, current valuation on apple stock currently",online
"genuinely curious, timeline of the treaty of versailles terms for revision",local
can i get an uber for 4 to the mall,online
did the power outage in the city get resolved yet,online
what is meant by defense,local
"i'll be out of the country soon, and want to notify my bank",online
"for class tomorrow, explain the printing press invention impact in a short paragraph before my exam",local
Breaking news on the supreme court verdict,online
"real talk, quick check on eur to usd before i trade right now",online
what is your birthday,local
Breaking news on the wildfire in the hills,online
the cold war origins summary for history class,local
"just checking, who's leading in the nba game currently for the group chat",online
Important dates related to the printing press invention impact in simple terms,local
so probability distributions explained with an example problem,local
tell me what is the purpose of life,local
"hey, how to solve problems using gradient descent math pls",local
rename bob to betty,local
So is the subway line flooded from the downpour right now for the group chat,online
so textbook definition of pointers vs references thanks,local
ok so traffic status on the flyover near the city center this morning this evening,online
i'm grateful for the answer you just gave me,local
backtracking algorithms tutorial with code with an example,local
set a timer for fifteen seconds,local
"need this for an interview, give me a quick rundown of the signing of the magna carta",local
The india vs australia test result just now,online
any delays on the expressway today asap,online
"need this for an interview, derivative of a function for my calculus homework — struggling with this",local
ngl silver rate rate as of this minute pls,online
go into whisper mode now please,local
where would you say you were born,local
how does operator overloading in c++ actually work under the hood,local
Solana rate as of this minute,online
so is nvidia stock pumping or dumping today tonight,online
current congestion level on the highway tonight,online
look my location up on the map,online
"Real talk, how bad is the wildfire in the hills right now in the last hour",online
Quick q - tail recursion — key points to remember,local
"Hey, background on the renaissance key artists for my essay — struggling with this",local
can you tell me a fun fact about elephants,local
notes on subqueries in sql for my assignment,local
any updates on the supreme court verdict happening today,online
"hey, is apple stock pumping or dumping today",online
i would like a 10 sided die rolled,local
give me a quick rundown of the mughal empire timeline,local
quick one - current congestion level on the highway currently,online
i want to change your name,local
flange means what,local
how do they say yes in brazil,local
does marios in brooklyn take reservations,online
so ancient egyptian pyramid construction summary for history class,local
yes that's correct,local
compare asynchronous programming and monolith vs microservices in one paragraph pls,local
what's a fun fact about mythology,local
set theory basics — proof and intuition briefly,local
"need this for an interview, notes on bit manipulation tricks for my assignment",local
the decolonization of africa summary for history class for my notes,local
do you have a name that i can call you,local
has the application for my visa been processed,online
urgent - traffic status on the airport terminal this morning no cap,online
Did crude oil price go up or down this morning,online
so walk me through linked list step by step thanks,local
explain the producer consumer problem,local
how humid is it in berlin right now,online
how is the weather in seattle,online
how long should this be in the oven,local
quick one - the s&p 500 market cap right now while i'm stuck in traffic,online
ngl is it safe to drive in bangalore with this storm right now,online
set a seven minute timer,local
"fyi need to know, is the tech layoffs news affecting traffic right now — need it fast",online
big O notation interview question breakdown with an example,local
"I don't get generics in java, someone explain",local
cardano price action this week so far,online
please turn on whisper mode,local
what's the typical time to eat at red lobster,online
live score for the t20 world cup game today,online
what is one thing i might not know about nike shoes,local
urgent - the ipl match score update please for the group chat,online
what other names can i give you,local
apple stock market cap right now,online
background on the moon landing mission details for my essay before my exam,local
that's not right it's false,local
what is the average wait time at the cheese cake factory,online
ok so is the nba game still playing right now tonight,online
urgent - did crude oil price go up or down this morning,online
"real talk, the metro line conditions right now because of the storm tonight",online
slow your speech down,local
how do i get to the park on foot,online
what are the comments on the donuts at tgi,online
is nvidia stock pumping or dumping today,online
what's the prep and cooking time on pizza dough,local
Ngl breaking news on the covid case numbers,online
where are there current travel alerts,online
please speak louder,local
i want to reserve an uber to go to the airport,online
could you reserve me a hotel room in philadelphia near chinatown from 3/19 through 3/22,online
what is the best way to deal with my lost luggage,online
How bad is the storm system offshore right now,online
tell me something cool about elephants,local
that's completely false,local
how do i get to the supermarket on foot,online
has my application for the mastercard card gone through,online
Quick q - compare race conditions and dependency injection in one paragraph,local
i need to know how to spell friend,local
will they take reservations at torris,online
Real time quote for ripple xrp right now,online
do you have anything funny to tell me,local
The silk road trade routes — what actually happened,local
"no, don't do that",local
are you okay right now,local
notify my bank i am travailing from denver to la,online
"Need this for an interview, microservices architecture, explain like i'm a beginner coder",local
what should i do in france,online
does russia have any travel alerts i should be aware of,online
"fyi need to know, real time quote for cardano for the group chat",online
what's a neat fact about twinkies,local
so the grand slam tennis match score update please asap,online
"Hey, explain the renaissance key artists in a short paragraph before my exam",local
"real talk, who's leading in the la liga clasico currently right now",online
do you know if whether or not zeus does reservations,online
Important dates related to ancient egyptian pyramid construction thanks,local
i need to switch back to my factory settings,local
walk through matrix multiplication rules with numbers,local
current air quality index in paris,online
let's start whispering,local
check if there's a hotel room that can receive 10 people in tampa from this friday for a week,online
are you real or are you an ai,local
Quick one - the trade deal talks — anything new in the last hour this morning,online
"just checking, who won the f1 race last night",online
how are things treating you,local
i wanna learn a phrase in russian,local
"i'm going to boston from bangor on july 25th through the 29th, and need you to find me a roundtrip flight",online
do they take reservations at mcdonalds,online
ok why is docker containers used instead of hash map before my exam,local
Solid overview of pointers vs references for revision,local
oh yes,local
final score of the champions league final,online
key figures involved in the ottoman empire decline,local
practice problem using set theory basics?,local
"need this for an interview, key figures involved in the partition of india",local
quick one - is the t20 world cup game still playing right now right now,online
tesla stock price right now,online
ok virtual memory cheat sheet for revision,local
ok practice problem using partial derivatives with an example,local
is it safe to drive in berlin with this storm,online
i'll need a rental car from 3/3 - 3/14 in vegas,online
Quick q - timeline of the printing press invention impact briefly,local
can you me what they call you,local
"Hey, walk through markov chains with numbers pls",local
can you slow your speaking down,local
urgent - is the ring road closed due to the accident rn,online
is traveling to dublin safe (will dublin be safe),online
quick one - live score for the grand slam tennis match for the group chat,online
"just checking, live score for the premier league match before i head out",online
roll a pair of eight sided dice,local
"need this for an interview, practice problem using eigenvalues and eigenvectors briefly",local
Quick one - who's leading in the premier league match currently right now,online
"Need this for an interview, chain rule in calculus — proof and intuition for revision",local
explain the russian revolution 1917 in a short paragraph briefly,local
"fyi need to know, did the covid case numbers get resolved yet before my meeting",online
where are some good thai restaurants in las vegas,online
so traffic status on the airport terminal this morning,online
the answer to that is affirmative,local
how to solve problems using partial derivatives pls,local
important dates related to the partition of india,local
The subway line conditions right now because of the storm asap,online
Derive bayes theorem step by step,local
"For class tomorrow, the french revolution timeline — what actually happened?",local
ok textbook definition of closures in javascript for my notes,local
"genuinely curious, background on when the berlin wall fell for my essay pls",local
Latest on the ceasefire negotiations in real time asap,online
"for my homework, i keep forgetting B-tree indexing, break it down for me",local
any travel advisories for portugal,online
difference between static vs dynamic typing and lambda expressions,local
"for class tomorrow, taylor series expansion — proof and intuition",local
ok so dow jones price right now?,online
i'd like your name,local
"need this for an interview, main causes and effects of the mughal empire timeline with an example",local
does mexico require me to have a visa to travel there,online
So important dates related to the american civil war causes for revision,local
how many dollars can i exchange for 5000 rubles,online
who's leading in the champions league final currently,online
Infosys shares rate as of this minute,online
how bad is the cabinet reshuffle right now,online
any travel alerts for that country i should know about,online
thank you for answering that,local
Ok so dogecoin live chart movement for real,online
solid overview of foreign key constraints for revision,local
"need this for an interview, why did the cold war origins happen in simple terms",local
what's your country of origin,local
can you tell me the location of the nearest bank,online
"hey, solana price action this week so far before my meeting",online
real world use case for quick sort for revision,local
what is your place of origin,local
"Real talk, final score of the wimbledon final this evening",online
why is regular expressions used instead of merge sort,local
the volume should be decreased,local
"two pointer technique, explain like i'm a beginner coder",local
so are you a real person,local
how do you say my name,local
"genuinely curious, i keep forgetting docker containers, break it down for me pls",local
"Just checking, live score for the grand slam tennis match this morning",online
check me out on the map,online
i'm going out of the country and need to notify my bank,online
give me a quick rundown of the silk road trade routes,local
go back the the settings you had originally,local
"hey, quick refresher on caching strategies before my exam?",local
"hey, should i carry an umbrella in berlin today tonight",online
Why did the decolonization of africa happen before my exam,local
Ok so how is tesla stock trending today — need it fast,online
"Genuinely curious, summarize lambda expressions in a few bullet points",local
"hey, why did the periodic table history happen before my exam",local
"real talk, will it rain in berlin in the next few hours in the last hour",online
important dates related to the russian revolution 1917,local
i need you to book me a flight from ft lauderdale to houston on southwest,online
quick one - sensex rate as of this minute asap,online
how would i say thank you if i were russian,local
background on the fall of the roman empire for my essay,local
main causes and effects of the partition of india,local
flip a coin and tell me if its heads or tails,local
i need to take a flight from florida to alabama on january 25th and i need to get back by the 30th,online
how do they say hello in france,local
Integration by parts — proof and intuition,local
"howdy, what's new",local
alert my bank and let them know that i'm travelling to madrid,online
can you locate me on a map,online
please repeat that phrase,local
so is the ring road closed due to the accident today,online
is the subway line open or blocked at the moment this evening,online
"i didn't hear, please say it again",local
"i will be in uruguay from january to august, please let me bank know",online
"hey, is the euro cup semifinal still playing right now rn",online
could you check and let me know roundtrip flights from dallas to houston for march 7 and march 20,online
can you whisper,local
set a timer for two minutes,local
"hey, will it rain in tokyo in the next few hours",online
"i am going to be traveling in turkey, are there any alerts",online
lets fin out some fun facts about humans,local
"hey, the flyover near the city center conditions right now because of the storm this morning",online
i want to make a meat stew what ingredients do i need,local
i'm calling you rupert from now on,local
the wimbledon final result just now,online
"Genuinely curious, walk me through lambda expressions step by step for revision",local
the border tensions status update please tonight,online
B-tree indexing example in python please,local
search for the nearest expressway to the airport,online
any updates on the vaccine rollout progress happening today,online
"can you roll a fair, 6 sided die",local
textbook definition of stack vs heap memory,local
the quicksort implementation crashes on already sorted arrays,local
quick check on apple stock before i trade for real,online
partial derivatives for my calculus homework,local
how does foreign key constraints actually work under the hood,local
set a timer for 5 minutes,local
please shut off whisper mode for now,local
"genuinely curious, key figures involved in ancient egyptian pyramid construction for my notes",local
sliding window technique for dummies,local
no don't do that!,local
what is the scheduled landing time for my flight,online
so eur to usd price right now tonight,online
So why did the theory of evolution basics happen thanks,local
nifty 50 market cap right now,online
Textbook definition of dependency injection,local
what kinds of questions can you answer,local
quick one - bitcoin today's high and low asap,online
how does ci cd pipeline basics actually work under the hood pls,local
ok background on the silk road trade routes for my essay?,local
Ok so is the india vs australia test still playing right now?,online
"for class tomorrow, convex optimization basics explained with an example problem — struggling with this",local
ok so is the ceasefire negotiations affecting traffic right now?,online
tesla stock price action this week so far,online
what is the necessary amount of time required to prepare pot roast,local
urgent - current congestion level on the subway line — need it fast,online
what are today's travel advisories,online
what is the name of your birthplace,local
how does event loop in node actually work under the hood briefly,local
Quick one - is there a heat advisory in chicago today currently,online
"for class tomorrow, give me a quick rundown of the periodic table history?",local
"Genuinely curious, probability distributions formula and when to use it for my notes",local
Any delays on the airport terminal today,online
where do you hail from,local
is there anything you like to do in your free time,local
ngl is it safe to drive in mumbai with this storm this evening,online
explain dependency injection with a simple example,local
please list nearby restaurants with 4 or more star reviews,online
quick q - practice problem using set theory basics in simple terms,local
what is the number of gas in my car right now,online
The champions league final highlights from tonight,online
compare B-tree indexing and bit manipulation tricks in one paragraph,local
Vector cross product for my calculus homework,local
urgent - is the ring road closed due to the accident,online
quick q - timeline of the decolonization of africa briefly,local
"genuinely curious, publish subscribe pattern, explain like i'm a beginner coder thanks",local
how bad is the ceasefire negotiations right now,online
revert to your factory settings,local
the euro cup semifinal highlights from tonight just curious,online
does spain have any travel alerts i should be aware of,online
ngl sensex price right now this morning,online
Timeline of the partition of india,local
Who's leading in the nba game currently,online
"just checking, real time quote for cardano?",online
Compare stack vs heap memory and hash map in one paragraph,local
"agreed, that's valid",local
"Real talk, how bad is the trade deal talks right now",online
should i call you something in particular,local
whats the predicted weather suppose to be like,online
live score for the india vs australia test for the group chat,online
infosys shares price action this week so far for real,online
current congestion level on the subway line while i'm stuck in traffic,online
"i need you to translate the sentence, 'we will be there soon' into portuguese",local
do i have the gas to get to orlando,online
ok so any delays on the metro line today pls,online
Urgent - quick check on ripple xrp before i trade this evening,online
"real talk, is the airline strike affecting traffic right now — need it fast",online
Quick check on infosys shares before i trade,online
"hey, mutex vs semaphore, explain like i'm a beginner coder",local
i want a timer for 5 minutes,local
quick one - traffic status on the expressway this morning in the last hour,online
Linear regression math for my calculus homework,local
describe who it is you work for,local
"return to your original settings, please",local
"just checking, who won the la liga clasico last night rn",online
"hey, real world use case for docker containers?",local
what are your favorite things to do,local
Why did the wright brothers first flight happen with an example,local
what should i ask you about,local
"just checking, is the ashes series still playing right now while i'm stuck in traffic",online
TCP vs UDP tutorial with code,local
do you have a birth date,local
"fyi need to know, solana rate as of this minute right now",online
do heads or tails,local
Quick q - main causes and effects of the industrial revolution key inventions,local
textbook definition of heap data structure,local
"Need this for an interview, why did the mughal empire timeline happen for revision",local
"need this for an interview, why did the treaty of versailles terms happen thanks",local
Quick one - is it safe to drive in new york with this storm while i'm stuck in traffic,online
read me the definition of ajar,local
"quick one - just heard about the central bank's rate decision, what's the latest as of now",online
what is the projected time frame for the flight to land,online
stop using the whisper mode,local
does france have any travel alerts i should be aware of,online
any delays on the highway today right now,online
Ok so any delays on the airport terminal today as of now,online
microservices architecture interview question breakdown,local
main causes and effects of the moon landing mission details,local
"for class tomorrow, quadratic formula formula and when to use it — struggling with this",local
is the interstate open or blocked at the moment asap,online
"real talk, the asia cup final highlights from tonight at the moment",online
who created your ai program,local
Final score of the world cup qualifier,online
what name do you have saved for me,local
urgent - any delays on the harbor bridge today — need it fast,online
"need this for an interview, bayes theorem — proof and intuition",local
"Hey, how to solve problems using correlation vs causation briefly",local
"for my homework, partial derivatives for my calculus homework for my notes",local
repeat that again,local
"just checking, how is ethereum trending today this morning",online
are you a computer,local
So quick check on crude oil price before i trade this evening,online
can you tell me the ai's name,local
async function returns a pending promise instead of the value,local
"yes, that is correct",local
"just checking, what's going on with the trade deal talks at the moment in the last hour",online
Urgent - ripple xrp live chart movement before i head out,online
textbook definition of joins in sql,local
background on the decolonization of africa for my essay pls,local
quick one - traffic status on the flyover near the city center this morning before i head out,online
Difference between subqueries in sql and lambda expressions,local
list roundtrip flights available from dallas to los angeles from march 2 to march 10,online
"i'm going to be going to canada soon, do they require a visa for entry",online
Quick q - key figures involved in the decolonization of africa,local
quick one - is the nba game still playing right now in the last hour,online
ngl crude oil price market cap right now just curious,online
what are some things you like doing,local
walk me through hash map step by step — struggling with this,local
"for class tomorrow, main causes and effects of when the berlin wall fell pls",local
"Database indexing, explain like i'm a beginner coder",local
where exactly am i,online
what do you enjoy doing while not working,local
change to a male voice,local
quick q - summarize abstract class vs interface in a few bullet points for revision,local
the ipl match highlights from tonight,online
quick one - the harbor bridge conditions right now because of the storm as of now,online
turn the volume to 4,local
"i keep forgetting multithreading in java, break it down for me briefly",local
explain the mughal empire timeline in a short paragraph,local
The partition of india summary for history class,local
absolutely!,local
how long will the turkey take to cook,local
the election results status update please,online
"for my homework, how to solve problems using taylor series expansion for my notes",local
"for class tomorrow, derive probability distributions step by step in simple terms",local
so chain rule in calculus formula and when to use it thanks,local
call the bank and tell them i will be in france on the 16th until the 26th,online
what you do at the free time,local
name the five star attractions in gatlinburg,online
what's ten times eight,local
where can i find jimmy john's reservations,online
how many lira can i get for 250 dollars,online
see if you can get me a room in colorado springs near garden of the gods from march 01 to march 02,online
Who won the asia cup final last night,online
so traffic status on the expressway this morning before i head out,online
ok practice problem using linear regression math — struggling with this,local
go back to initial factory state,local
Gradient descent math explained with an example problem pls,local
who's responsible for your existence,local
what is the ai's name,local
how long should i cook chicken thighs,local
spell water,local
so gold rate rate as of this minute?,online
"need this for an interview, dynamic programming example in python please with an example",local
please revert all settings to factory default,local
"real talk, who won the t20 world cup game last night this evening",online
aloha,local
Partial derivatives for my calculus homework,local
"hey, just heard about the storm system offshore, what's the latest today",online
is there any traffic congestion on my way to the closest whole foods,online
real world use case for race conditions,local
"Quick one - just heard about the protest downtown, what's the latest no cap",online
Compare mutex vs semaphore and quick sort in one paragraph,local
"just checking, is the toll plaza open or blocked at the moment asap",online
"Real talk, live score for the premier league match",online
how do you reference me,local
my luggage appears to be missing,online
quick one - is the ring road closed due to the accident as of now,online
timeline of ancient egyptian pyramid construction pls,local
"for class tomorrow, probability distributions formula and when to use it for my notes",local
what's 50 euro in dollars,online
so who won the t20 world cup game last night before i head out,online
Ok matrix multiplication rules explained with an example problem?,local
Ngl live score for the india vs australia test currently,online
how does yelp report the enchiladas are at jose's taco shop,online
The ipl match result just now while i'm stuck in traffic,online
what would five pounds be in kilos,local
apple stock today's high and low,online
ngl the flyover near the city center conditions right now because of the storm for real,online
how would you implement thread pools from scratch,local
is the ring road flooded from the downpour right now,online
is it possible to get to olympia by bus,online
pros and cons of trie data structure in simple terms,local
"Fyi need to know, what's going on with the flood situation downtown at the moment as of now",online
"fyi need to know, who won the asia cup final last night right now",online
"real talk, the s&p 500 live chart movement",online
i would like to thank you,local
i want you to call me this new name,local
how do i say hello in french,local
could you tell me the status of my frontier flight,online
real world use case for subqueries in sql thanks,local
are you an ai or a real person,local
i gotta sub sugar for salt,local
"if i have 10 us dollars, how many pounds sterling is that",online
ethereum today's high and low,online
Quick check on crude oil price before i trade no cap,online
i need you to get me a flight booked from houston to miami on united airlines,online
lets go threw some trivia on sports,local
Real time quote for nasdaq,online
the tech layoffs news developments as of today,online
how would you implement generics in java from scratch,local
set 30 minute timer,local
i want volume set to 4,local
"just checking, gold rate price right now for real",online
"hey, sensex rate as of this minute in the last hour",online
"fyi need to know, quick check on nifty 50 before i trade this morning",online
ok vector cross product — proof and intuition for revision,local
what is the quantity of dollars i receive for trading 6 yens,online
"Need this for an interview, key figures involved in the fall of the roman empire for revision",local
ethereum live chart movement,online
how is tcs stock trending today,online
why is multithreading in java used instead of merge sort,local
So latest on the trade deal talks in real time as of now,online
Real time quote for tesla stock for the group chat,online
notes on static vs dynamic typing for my assignment,local
what is the way to say thank you in spanish,local
i can confirm it is affirmative,local
what would i need if i wanted to make chicken marsala,local
big O notation vs compiler vs interpreter which is better and when pls,local
compare sharding and merge sort in one paragraph,local
what's your hobbies,local
ngl is the s&p 500 pumping or dumping today tonight,online
"fyi need to know, current congestion level on the airport terminal this evening",online
"Fyi need to know, the f1 race score update please",online
"i don't get sharding, someone explain",local
REST vs GraphQL — key points to remember,local
how're you doing,local
can you spell hamburger,local
ok so is the earthquake near the coast still ongoing for the group chat,online
