query,label
"hey, crude oil price rate as of this minute this morning",online
i need to get 3 riders to union station,online
what are the big tourist sites in sweden,online
why hello,local
"for my homework, explain the fall of the roman empire in a short paragraph",local
Derive matrix multiplication rules step by step,local
tell me the reviews for chipotle,online
"for class tomorrow, practice problem using laplace transform",local
ngl live score for the nba game right now,online
Explain the mughal empire timeline in a short paragraph,local
"awesome, thanks",local
what ingredients do i need to make potato skins,local
"Fyi need to know, real time quote for cardano?",online
"Real talk, the world cup qualifier highlights from tonight asap",online
"genuinely curious, probability distributions — proof and intuition",local
"i don't get virtual memory, someone explain",local
i want to thank you for helping,local
latest on the flood situation downtown in real time,online
why did the fall of the roman empire happen,local
"hey, any delays on the toll plaza today today",online
"Hey, the la liga clasico result just now before i head out",online
operator overloading in c++ tutorial with code briefly,local
background on the renaissance key artists for my essay pls,local
what is 78 times 81 minus 5,local
ok so is the flight delayed out of hyderabad due to fog?,online
please roll the 5 sided dice,local
Quick one - did solana go up or down this morning right now,online
key figures involved in the treaty of versailles terms thanks,local
ok so is the harbor bridge flooded from the downpour right now in the last hour,online
ok walk through law of sines with numbers?,local
"for my homework, practice problem using set theory basics with an example",local
quick q - pros and cons of message queues for revision,local
"need this for an interview, the great depression causes summary for history class for revision",local
tell me who programmed you,local
Compare graph traversal and static vs dynamic typing in one paragraph,local
"Need this for an interview, practice problem using law of cosines for my notes",local
could you tell me what fun tourist things i could do in tokyo,online
are you a real person or automated,local
can a car be rented from tuesday to thursday out of lax,online
reliance shares price action this week so far today,online
tell me some things to see in tampa,online
who is this ai's creater,local
Give me a quick rundown of the fall of the roman empire,local
any delays on the interstate today,online
let me know the exchange rate between dollars and rubles,online
ok central limit theorem formula and when to use it briefly,local
i appreciate the help,local
Ok when should i pick git rebase vs merge over big O notation briefly,local
can you show me where i am on a map,online
"fyi need to know, the s&p 500 market cap right now this evening",online
is the world cup qualifier still playing right now before my meeting,online
Law of cosines explained with an example problem,local
"can i get a hotel room that can accommodate 50 people in bangor from january 01, 2021 to january 30, 2021",online
"from now on, your name will be buttercup",local
definitely not,local
quick q - main causes and effects of the decolonization of africa with an example,local
why is process vs thread used instead of normalization in databases,local
ngl current valuation on nifty 50 before my meeting,online
slow down your talking,local
"need this for an interview, how to solve problems using markov chains — struggling with this",local
how does recursion actually work under the hood thanks,local
"fyi need to know, how bad is the election results right now tonight",online
what's the definition of analogy,local
"for class tomorrow, pros and cons of topological sort briefly",local
how do you spell syzygy,local
the name i go by is sandy,local
explain time complexity of nested loops,local
look me up on the map,online
hash map for dummies,local
"just checking, is the interstate flooded from the downpour right now currently",online
i'm traveling to ca soon and want to inform my bank,online
who won the ipl match last night?,online
Notes on mutex vs semaphore for my assignment,local
urgent - the t20 world cup game highlights from tonight right now,online
what sorts of queries should i give you,local
"for my homework, compare trie data structure and multithreading in java in one paragraph in simple terms",local
"for my homework, process vs thread example in python please before my exam",local
can you check when my flight lands,online
promises vs callbacks vs denormalization which is better and when,local
can u please set the timer for 5 minutes,local
hi! are you doing okay,local
what is the the exchange rate for us dollars to euros,online
does the steakhouse on main st take reservations,online
"for my homework, quick refresher on immutability in functional programming before my exam in simple terms",local
how many years on the earth,local
"for class tomorrow, deadlocks tutorial with code for revision",local
i don't know where my luggage is,online
Did ripple xrp go up or down this morning,online
"Fyi need to know, latest on the parliament session today in real time",online
"For class tomorrow, notes on REST vs GraphQL for my assignment briefly",local
Main causes and effects of the renaissance key artists with an example,local
what amount of time do i need to cook lobster for,local
explain the difference between shallow copy and deep copy,local
the la liga clasico result just now,online
quick one - who's leading in the asia cup final currently just curious,online
"fyi need to know, real time quote for eur to usd — need it fast",online
tell me the subjects you're aware of,local
"for class tomorrow, bayes theorem formula and when to use it for my notes",local
so matrix multiplication rules for my calculus homework?,local
Derive gradient descent math step by step,local
how would you like to be referred to,local
Logarithm rules explained with an example problem,local
"hey, derive bayes theorem step by step",local
"ai, please flip a coin",local
"hey, ai",local
Tcs stock price right now this evening,online
"for my homework, give me a quick rundown of the industrial revolution key inventions thanks",local
"fyi need to know, is the flight delayed out of paris due to fog as of now",online
Ok the great depression causes — what actually happened,local
ok so the highway conditions right now because of the storm,online
will it rain in chennai in the next few hours no cap,online
walk me through kubernetes pods step by step,local
how would i say hello if i were swedish,local
do i need a visa to spain,online
quick one - will it rain in chennai in the next few hours for the group chat,online
tell me when my flight will land,online
urgent - is the vaccine rollout progress affecting traffic right now for the group chat,online
"so i don't get trie data structure, someone explain before my exam",local
Any updates on the power outage in the city happening today,online
"Just checking, nasdaq today's high and low asap",online
"Real talk, is the cabinet reshuffle still ongoing while i'm stuck in traffic",online
Textbook definition of publish subscribe pattern,local
please help me book a place to stay in pittsburgh from monday to friday,online
Current congestion level on the main train route today,online
"fyi need to know, is the ashes series still playing right now",online
nvidia stock rate as of this minute,online
are there some good thai restaurants in san antonio,online
"Need this for an interview, important dates related to the causes of world war 1 for revision",local
how do you say please in arabic,local
Key figures involved in the french revolution timeline,local
generics in java interview question breakdown thanks,local
does iron skillet at the truck stop trake reservations,online
please get me an uber to get to the movies,online
i just flew in on american airlines flight ab123 from chicago and can't find my luggage,online
the causes of world war 1 summary for history class before my exam,local
"Just checking, is the airport terminal closed due to the accident?",online
Set theory basics for my calculus homework,local
main causes and effects of the cold war origins,local
Is the toll plaza flooded from the downpour right now,online
Abstract class vs interface cheat sheet,local
Who won the india vs australia test last night for real,online
"Real talk, dow jones live chart movement",online
thank you a lot for that answer,local
"Ok i keep forgetting dijkstra's algorithm, break it down for me for my notes",local
"need this for an interview, memoization tutorial with code",local
"Genuinely curious, big O notation vs singleton pattern which is better and when for revision",local
breaking news on the power outage in the city,online
so who's leading in the f1 race currently before i head out,online
roll this dice,local
"genuinely curious, dependency injection vs monads in haskell which is better and when",local
what is the weather going to be like tomorrow,online
do they take reservations at the progress,online
how many cups are in 4 quarts,local
turn down volume,local
"real talk, live score for the india vs australia test at the moment",online
Ok so breaking news on the covid case numbers before i head out,online
let's go to default settings,local
how do you spell water,local
So any delays on the highway today this morning,online
i want to book a flight from hawaii to new york on july 8th and returning on july 10th,online
background on the periodic table history for my essay,local
the euro cup semifinal score update please today,online
"genuinely curious, background on the decolonization of africa for my essay pls",local
recursion tutorial with code before my exam,local
"hey, the main train route conditions right now because of the storm?",online
law of cosines explained with an example problem for my notes,local
Quick q - derive derivative of a function step by step pls,local
"for class tomorrow, background on the american civil war causes for my essay briefly",local
quick pulse check on dogecoin today for real,online
Ok so any updates on the trade deal talks happening today — need it fast,online
"need this for an interview, background on the periodic table history for my essay in simple terms",local
where were you given birth,local
"Need this for an interview, singleton pattern cheat sheet briefly",local
Practice problem using limits and continuity,local
Silver rate market cap right now,online
is there a travel alert in argentina,online
"just checking, did the ceasefire negotiations get resolved yet pls",online
"need this for an interview, the treaty of versailles terms — what actually happened",local
ngl is it safe to drive in mumbai with this storm this evening,online
is eur to usd pumping or dumping today,online
"hey, how is ethereum trending today right now",online
Walk me through recursion step by step,local
can you talk at a normal speed please,local
make all settings the initial defaults if you would,local
So walk through gradient descent math with numbers — struggling with this,local
"hey, traffic status on the subway line this morning rn",online
urgent - is the ring road open or blocked at the moment pls,online
i need that said again,local
what is my first name saved as,local
Walk through set theory basics with numbers,local
how to implement a stack using two queues,local
i need to know the ingredients in a hamburger,local
explain binary search tree with a simple example,local
The ufc fight card result just now before my meeting,online
name some awesome things about dogs,local
quick one - is the flight delayed out of tokyo due to fog this morning,online
ok so is the flyover near the city center closed due to the accident?,online
urgent - who's leading in the asia cup final currently — need it fast,online
"just heard about the vaccine rollout progress, what's the latest before my meeting",online
the decolonization of africa summary for history class,local
"need this for an interview, main causes and effects of the age of exploration key figures for revision",local
how bad is the central bank's rate decision right now for real,online
the premier league match result just now,online
"Hey, how is silver rate trending today?",online
what time is my flight supposed to be landing,online
so how long do you think the chicken will take,local
what's the current weather situation for tallahassee,online
Urgent - is it safe to drive in hyderabad with this storm today,online
the f1 race result just now just curious,online
"fyi need to know, is the ring road open or blocked at the moment pls",online
Is nifty 50 pumping or dumping today,online
"Genuinely curious, important dates related to the moon landing mission details in simple terms",local
explain the russian revolution 1917 in a short paragraph briefly,local
what do you put in chili,local
have you heard how the enchiladas are at jose's taco shop,online
how long will i wait for a table at red lobster,online
"need this for an interview, timeline of the printing press invention impact",local
what is an 18 percent tip on 20 dollars,local
tell me your age please,local
call an uber for 2 people to go to fourth street live,online
urgent - silver rate live chart movement before i head out,online
ok so reliance shares price right now in the last hour,online
limits and continuity explained with an example problem,local
gold rate today's high and low,online
quick one - final score of the world cup qualifier,online
what is the average wait time at the cheese cake factory,online
what do you think i am called,local
So the flyover near the city center conditions right now because of the storm today,online
"real talk, apple stock price right now",online
"Real talk, quick check on nasdaq before i trade — need it fast",online
The premier league match result just now,online
ok walk through partial derivatives with numbers pls,local
"just checking, the subway line conditions right now because of the storm this evening",online
how much fuel do i have,online
big O notation interview question breakdown with an example,local
i will need a rental car since i'm going to travel to new york,online
start speaking in a male british voice,local
"hey, current valuation on nifty 50 before i head out",online
static vs dynamic typing vs two pointer technique which is better and when,local
"hey, explain ancient egyptian pyramid construction in a short paragraph",local
do you know if whether or not zeus does reservations,online
can you help me with anything i need,local
Derive convex optimization basics step by step,local
Infosys shares rate as of this minute,online
how would i go about converting inches to yards,local
ngl the airline strike developments as of today for real,online
live score for the asia cup final today,online
Ngl is the harbor bridge closed due to the accident in the last hour,online
the dice need to be rolled,local
"genuinely curious, main causes and effects of the french revolution timeline briefly",local
derive integration by parts step by step,local
so what name do you have for me,local
how many liters are in 500 gallons,local
im going to be in canada from august 10th until august 12th,online
the trade deal talks status update please,online
i want to reserve an uber to go to the airport,online
timer for 5 minutes,local
urgent - the champions league final result just now rn,online
"fyi need to know, is the la liga clasico still playing right now — need it fast",online
Real time quote for tesla stock for the group chat,online
please say it again,local
"for my homework, practice problem using chain rule in calculus thanks",local
you can call me steve,local
"for my homework, timeline of the moon landing mission details before my exam",local
SOLID principles cheat sheet pls,local
how many teaspoons are in a half a cup,local
what is your place of origin,local
what organization do you work for,local
"Just checking, is the earthquake near the coast affecting traffic right now right now",online
subqueries in sql example in python please,local
tell me who is your boss,local
"Hey, compare kubernetes pods and virtual memory in one paragraph",local
quick one - dogecoin market cap right now?,online
does gramercy tavern in new york accept reservations,online
how long to process my credit card application,online
is there a heat advisory in delhi today,online
traffic status on the ring road this morning for real,online
"just checking, nasdaq today's high and low today",online
i want an update on my application for a credit card that i sent in a couple weeks ago,online
So pros and cons of merge sort,local
the heatwave alert developments as of today rn,online
what can i ask you,local
"fyi need to know, is apple stock pumping or dumping today before i head out",online
Real time quote for ripple xrp right now,online
can i have my volume increased,local
"need this for an interview, derive taylor series expansion step by step in simple terms",local
the central bank's rate decision developments as of today,online
"genuinely curious, foreign key constraints cheat sheet for revision",local
what do you do to occupy your free time,local
"for my homework, textbook definition of garbage collection with an example",local
textbook definition of static vs dynamic typing,local
let's use whisper voice,local
urgent - the cabinet reshuffle developments as of today this evening,online
So the ufc fight card highlights from tonight asap,online
Is the airport terminal open or blocked at the moment this morning,online
"just heard about the tech layoffs news, what's the latest at the moment",online
peace,local
"hello, anyone there",local
what is spanish for hello,local
ngl any updates on the flood situation downtown happening today right now,online
"hey, logarithm rules formula and when to use it — struggling with this",local
"ok ci cd pipeline basics, explain like i'm a beginner coder pls",local
"i don't like that, no",local
quick q - markov chains explained with an example problem pls,local
urgent - is the subway line closed due to the accident just curious,online
will it freeze tonight,online
revert to your factory settings,local
do i need an international visa to go to south korea,online
quick q - walk me through generics in java step by step?,local
i would like the dice to be rolled,local
Quick one - is the premier league match still playing right now just curious,online
"fyi need to know, quick check on eur to usd before i trade today",online
Quick q - walk through matrix multiplication rules with numbers before my exam,local
ok eigenvalues and eigenvectors — proof and intuition before my exam,local
how long until my flight is here,online
main causes and effects of the signing of the magna carta,local
make a timer for 5 minutes,local
"for class tomorrow, law of cosines formula and when to use it for revision",local
how would you implement stack vs heap memory from scratch,local
what do people say about village inn,online
quick q - integration by parts formula and when to use it thanks,local
regular expressions interview question breakdown,local
"my luggage is lost, i was on american airlines ab123 out of los angeles",online
i want to see the golden gate bridge and i'm walking on 5th street right now,online
How would you implement promises vs callbacks from scratch,local
Current valuation on crude oil price,online
"real talk, is silver rate pumping or dumping today pls",online
"for my homework, permutations and combinations for my calculus homework before my exam",local
the ufc fight card highlights from tonight pls,online
so the premier league match highlights from tonight currently,online
Is the main train route flooded from the downpour right now,online
how is nvidia stock trending today,online
i hereby rename you felix,local
"for class tomorrow, derive integration by parts step by step pls",local
final score of the ashes series for real,online
quick one - how bad is the flood situation downtown right now just curious,online
how do i let my bank know i'm going to vietnam,online
what is the square root of 2784,local
"real talk, breaking news on the vaccine rollout progress tonight",online
traffic status on the subway line this morning while i'm stuck in traffic,online
quick one - the la liga clasico highlights from tonight before i head out,online
microservices architecture cheat sheet before my exam,local
Did ethereum go up or down this morning,online
change your spoken language to english,local
"need this for an interview, hypothesis testing explained with an example problem for revision",local
explain mutex vs semaphore with a simple example,local
what are the gps coordinates where i am located,online
what's the traffic like around the stadium,online
"genuinely curious, process vs thread tutorial with code for my notes",local
"fyi need to know, how bad is the wildfire in the hills right now rn",online
who won the euro cup semifinal last night,online
"for my homework, important dates related to the boston tea party thanks",local
any unique trivia about beats headphones,local
tell me what edict means,local
ngl who's leading in the ufc fight card currently at the moment,online
ok give me a quick rundown of the moon landing mission details briefly,local
"fyi need to know, traffic status on the airport terminal this morning no cap",online
microservices architecture interview question breakdown,local
"hey, is the cyclone warning affecting traffic right now as of now",online
"real talk, the wimbledon final score update please rn",online
walk me through generics in java step by step for revision,local
quick one - who won the world cup qualifier last night in the last hour,online
"Hey, real time quote for bitcoin?",online
eur to usd market cap right now,online
why is dependency injection used instead of ci cd pipeline basics,local
do you have anything you enjoy to do,local
How to solve problems using fourier transform,local
Ok so live score for the nba game currently,online
so ci cd pipeline basics interview question breakdown pls,local
what age are you,local
the heatwave alert — anything new in the last hour,online
quick q - practice problem using partial derivatives with an example,local
urgent - the wimbledon final result just now pls,online
"Fyi need to know, did nasdaq go up or down this morning currently",online
dow jones today's high and low,online
is there any meaning to being alive,local
Did infosys shares go up or down this morning as of now,online
"Fyi need to know, the ipl match highlights from tonight for the group chat",online
"if i go to evans, what should i do",online
ngl the nba game score update please just curious,online
what name would you like me to call you,local
So how to solve problems using vector cross product briefly,local
so solana today's high and low pls,online
timeline of the wright brothers first flight,local
the nba game highlights from tonight,online
"are you an actual person, or ai",local
i want to know some trivia about our solar system,local
define the meaning of life,local
so the premier league match highlights from tonight today,online
"just checking, the ipl match highlights from tonight no cap",online
please change back to initial device settings,local
"Hey, textbook definition of connection pooling in simple terms",local
is there a room big enough for 10 people from monday to tuesday in manhattan,online
"quick one - just heard about the election results, what's the latest for real",online
you need to reset your factory settings,local
Key figures involved in the periodic table history in simple terms,local
"Hey, kubernetes pods, explain like i'm a beginner coder for my notes",local
"Hey, when should i pick operator overloading in c++ over topological sort briefly",local
do you know what the meaning of life is,local
should i carry an umbrella in pune today no cap,online
quick one - current congestion level on the interstate tonight,online
Final score of the ufc fight card,online
ok logarithm rules for my calculus homework?,local
real world use case for race conditions,local
Current valuation on ethereum,online
try it with a male voice,local
the ipl match score update please this evening,online
by what nym do you think of me,local
ngl current valuation on crude oil price pls,online
i'd like to see if there's a travel alert for the country,online
"what does ""rescind"" mean",local
Current valuation on the s&p 500 today,online
do i need an international visa to enter canada,online
Crude oil price price action this week so far,online
are the reviews for mi casita good,online
"For my homework, the decolonization of africa — what actually happened thanks",local
how long do you need to put the cuish in for,local
when was your birth,local
what you do at the free time,local
"For my homework, how to solve problems using the pythagorean theorem",local
are you self employed,local
Quick refresher on closures in javascript before my exam,local
timeline of the mughal empire timeline,local
standard deviation formula formula and when to use it,local
please reconfigure yourself back to factory settings,local
are you my worker,local
tell me something funny about love,local
"genuinely curious, derive vector cross product step by step",local
why is kubernetes pods used instead of monads in haskell,local
can you tell me how to spell manipulation,local
ripple xrp live chart movement at the moment,online
Is the subway line closed due to the accident,online
current valuation on eur to usd asap,online
compare dijkstra's algorithm and eventual consistency in one paragraph with an example,local
nifty 50 price right now tonight,online
what topics can i ask you about,local
"yes, that's what i want",local
ok partial derivatives — proof and intuition,local
was my application approved or not for a credit card at chase bank,online
did the flood situation downtown get resolved yet,online
yes you are right,local
when can i hear the decision on my credit card application,online
main causes and effects of the american civil war causes,local
traffic status on the main train route this morning this morning,online
current air quality index in mumbai for the group chat,online
how can i use you,local
git rebase vs merge cheat sheet,local
Quick q - the signing of the magna carta — what actually happened,local
chicken noodle casserole is made from what,local
Explain the unification of germany in a short paragraph,local
Primary key vs unique key vs connection pooling which is better and when,local
quick check on tcs stock before i trade,online
do i need to apply for a visa to visit dnipro,online
set theory basics for my calculus homework,local
did the central bank's rate decision get resolved yet,online
the s&p 500 rate as of this minute as of now,online
difference between denormalization and virtual functions in c++,local
i can't find my luggage anywhere and there's no more on the conveyor,online
urgent - any delays on the metro line today this evening,online
switch to your whispering voice please,local
current congestion level on the airport terminal,online
Derive derivative of a function step by step,local
have any cool facts on reptiles,local
do i need a visa to leave the country,online
"fyi need to know, just heard about the ceasefire negotiations, what's the latest rn",online
i want a timer for 5 minutes,local
ok solid overview of quick sort for revision with an example,local
logarithm rules for my calculus homework in simple terms,local
can you please help me find my lost luggage,online
i arrived on delta flight ab123 from juno but my luggage doesn't appear to have come with me,online
"For class tomorrow, explain the wright brothers first flight in a short paragraph pls",local
"real talk, is the la liga clasico still playing right now — need it fast",online
pros and cons of normalization forms,local
Convex optimization basics — proof and intuition,local
"Need this for an interview, permutations and combinations explained with an example problem before my exam",local
i need to change the language to french,local
"genuinely curious, real world use case for docker containers before my exam",local
usd to inr live chart movement,online
gold rate live chart movement,online
"hey, notes on topological sort for my assignment for revision",local
Important dates related to the renaissance key artists,local
tell me something interesting about outer space,local
solid overview of B-tree indexing for revision,local
ok so quick check on ethereum before i trade in the last hour,online
"just checking, real time quote for cardano?",online
"just checking, quick check on dow jones before i trade",online
"hey, is the t20 world cup game still playing right now rn",online
i want you to call me pam,local
The wildfire in the hills developments as of today before i head out,online
give me a quick rundown of the renaissance key artists,local
How would you implement big O notation from scratch,local
"hey, set theory basics for my calculus homework with an example",local
so sensex rate as of this minute rn,online
Walk me through SOLID principles step by step — struggling with this,local
"just checking, ethereum price action this week so far before my meeting",online
Ok the signing of the magna carta summary for history class,local
"Just checking, what's going on with the ceasefire negotiations at the moment in the last hour",online
can you tell me something funny,local
ok so quick check on apple stock before i trade,online
"hey, explain the treaty of versailles terms in a short paragraph with an example",local
"affirmative, go ahead",local
Live score for the ashes series,online
chain rule in calculus — proof and intuition?,local
quick q - how to solve problems using derivative of a function,local
Live score for the ipl match,online
background on when the berlin wall fell for my essay,local
"Hey, background on the renaissance key artists for my essay — struggling with this",local
"hey, how to solve problems using logarithm rules pls",local
the pythagorean theorem for my calculus homework,local
what is 63 percent of 145,local
where did your mom have you,local
When should i pick CAP theorem over version control branching,local
Quick q - walk me through binary search tree step by step pls,local
can you tell a joke,local
ngl did the tech layoffs news get resolved yet while i'm stuck in traffic,online
i need to let my bank know i am traveling to detroit,online
please provide the square root of 36,local
set a timer for two hours,local
so docker containers — key points to remember thanks,local
switch to quiet mode,local
slow down your talking too fast i don't understand you,local
book me a rental car in aiken on may 12 to may 16,online
what is the meaning of telepathy,local
let my bank know that i'm going to norway between march 3 and march 5,online
"ai, tell me what things i should ask of you",local
The ufc fight card score update please,online
by what name people call me,local
how do i change the name you use to address me,local
"for class tomorrow, summarize publish subscribe pattern in a few bullet points thanks",local
make the volume louder,local
big O notation vs compiler vs interpreter which is better and when pls,local
Walk me through observer pattern step by step,local
set up a timer,local
"for class tomorrow, walk through partial derivatives with numbers",local
ngl is the s&p 500 pumping or dumping today tonight,online
so key figures involved in the fall of the roman empire with an example,local
do heads or tails,local
summarize microservices architecture in a few bullet points before my exam,local
i like to paint in my free time-do you have any hobbies like that,local
what you just said is wrong,local
can you tell me how busy outback steakhouse will be at 7:30 pm,online
"hey, when should i pick heap data structure over inheritance vs composition thanks",local
how long will it take to be seated at macaroni grill,online
i need to know how much gas i got,online
"fyi need to know, is the metro line open or blocked at the moment just curious",online
"real talk, the ipl match score update please no cap",online
so pros and cons of event loop in node thanks,local
"need this for an interview, normalization in databases vs dynamic programming which is better and when before my exam",local
i will need an uber for 3 to go to jfk airport,online
mutex vs semaphore example in python please,local
quick one - crude oil price market cap right now tonight,online
"For my homework, summarize greedy algorithms in a few bullet points in simple terms",local
will it rain in seoul in the next few hours,online
what keeps you busy in your free time,local
Who won the ashes series last night,online
"Hey, who's leading in the asia cup final currently before my meeting",online
that is false,local
textbook definition of load balancing,local
urgent - the ufc fight card result just now as of now,online
the supreme court verdict developments as of today today,online
"genuinely curious, main causes and effects of the age of exploration key figures",local
the unit test passes locally but fails in the ci pipeline,local
"for my homework, law of cosines for my calculus homework briefly",local
linear regression math for my calculus homework,local
where can i find out the status of my credit card application,online
will it rain in london in the next few hours,online
what time is my plane supposed to arrive,online
is it raining in sparks,online
ngl live score for the f1 race as of now,online
ngl is the wildfire in the hills still ongoing tonight,online
quick one - real time quote for sensex — need it fast,online
how busy is ihop at 5 pm,online
"For my homework, when should i pick test driven development over dijkstra's algorithm",local
is there any traffic on my way to work,online
what is the exchange rate for canadian dollars to us dollars,online
i thank you,local
The central bank's rate decision — anything new in the last hour,online
can you tell me the meaning of life,local
where can i get gas to get to sioux falls,online
ngl the metro line conditions right now because of the storm,online
what kinds of things are you knowledgable about,local
"hey, when the berlin wall fell summary for history class?",local
"real talk, the ring road conditions right now because of the storm today",online
The grand slam tennis match highlights from tonight,online
current air quality index in toronto while i'm stuck in traffic,online
it is time to say goodbye,local
to which company is your design accredited to,local
The central bank's rate decision developments as of today,online
urgent - is the ring road closed due to the accident,online
what meaning does life hold,local
live score for the grand slam tennis match — need it fast,online
"For class tomorrow, vector cross product for my calculus homework pls",local
"hey, is the subway line flooded from the downpour right now no cap",online
i want to update you name,local
live score for the world cup qualifier,online
i want to know the weather forecast for today,online
Is it safe to drive in new york with this storm,online
Real world use case for joins in sql,local
fill me in on the reviews for ruby tuesday,online
"need this for an interview, i don't get pointers vs references, someone explain with an example",local
ok so real time quote for nasdaq while i'm stuck in traffic,online
"genuinely curious, gradient descent math formula and when to use it?",local
"no, that is not right at all",local
give me a quick rundown of the causes of world war 1 pls,local
give me your name,local
do you know the meaning of life,local
find a virtual dice and roll it for me please,local
what are some interesting things to do in dc,online
"need this for an interview, topological sort, explain like i'm a beginner coder thanks",local
"For my homework, correlation vs causation — proof and intuition before my exam",local
goodbye for now ai,local
"just checking, current congestion level on the airport terminal",online
will it rain in san francisco in the next few hours,online
Any delays on the expressway today,online
derive the pythagorean theorem step by step with an example,local
how to solve problems using gradient descent math?,local
what is my name saved as,local
where is the location that you were made,local
key figures involved in the russian revolution 1917 before my exam,local
what topics are you versed in,local
"genuinely curious, give me a quick rundown of the renaissance key artists briefly",local
so explain the silk road trade routes in a short paragraph,local
ngl final score of the grand slam tennis match,online
"Hey, derive taylor series expansion step by step?",local
"for class tomorrow, logarithm rules explained with an example problem",local
Derive law of sines step by step,local
how bad is traffic at 8 on the way to burger king,online
hello there!,local
so walk through correlation vs causation with numbers with an example,local
can you change the name of what you respond to,local
Crude oil price price action this week so far for real,online
so give me a quick rundown of when the berlin wall fell pls,local
will you repeat what you just said,local
Ngl did the s&p 500 go up or down this morning for the group chat,online
give me a quick rundown of the fall of the roman empire,local
Is the central bank's rate decision still ongoing,online
"For my homework, main causes and effects of ancient egyptian pyramid construction thanks",local
the highway conditions right now because of the storm as of now,online
"for class tomorrow, real world use case for REST vs GraphQL",local
is it alright with you if i call you scarlet,local
urgent - sensex rate as of this minute no cap,online
can you go to the whisper voice,local
pizza has which ingredients,local
"Real talk, is the protest downtown still ongoing at the moment",online
so notes on static vs dynamic typing for my assignment before my exam,local
i need an uber for 5 people to go to wendys,online
how bad is the traffic,online
"hey, is the ring road open or blocked at the moment before i head out",online
is the toll plaza closed due to the accident no cap,online
is the cabinet reshuffle affecting traffic right now,online
"just checking, traffic status on the metro line this morning just curious",online
ok so the f1 race score update please?,online
The decolonization of africa summary for history class,local
what can i address you,local
do you know if outback allows reservations,online
Current valuation on nasdaq asap,online
Is the interstate flooded from the downpour right now,online
current air quality index in london,online
"Hey, is the toll plaza closed due to the accident currently",online
silver rate live chart movement this evening,online
Explain when the berlin wall fell in a short paragraph pls,local
"need this for an interview, explain the theory of evolution basics in a short paragraph thanks",local
"For my homework, derive matrix multiplication rules step by step briefly",local
so infosys shares market cap right now at the moment,online
no way,local
can you tell me where the nearest rest station to me is,online
ACID properties — key points to remember pls,local
is the toll plaza open or blocked at the moment today,online
"for class tomorrow, central limit theorem explained with an example problem",local
i'd like to know what to call you,local
"just checking, final score of the ipl match right now",online
"Polymorphism, explain like i'm a beginner coder",local
ok so the asia cup final highlights from tonight right now,online
i'm happy with your answer,local
how many people go to chili's around 9pm,online
"real talk, who's leading in the la liga clasico currently right now",online
i want volume set to 4,local
"for my homework, garbage collection tutorial with code — struggling with this",local
where should i spend my time off,online
"ok operator overloading in c++, explain like i'm a beginner coder",local
do you know who you report to,local
main causes and effects of the age of exploration key figures,local
so timeline of the decolonization of africa,local
get an uber to take me to my brother's house in mineola,online
is the highway flooded from the downpour right now,online
"genuinely curious, probability distributions — proof and intuition briefly",local
ok so did ethereum go up or down this morning,online
"For my homework, thread pools tutorial with code — struggling with this",local
"hey, what's going on with the covid case numbers at the moment no cap",online
quick q - central limit theorem explained with an example problem,local
quick q - law of sines for my calculus homework thanks,local
can you roll the 12 sided dice please,local
urgent - live score for the world cup qualifier?,online
return to factory default,local
the answer is yes,local
is the toll plaza closed due to the accident,online
who won the world cup qualifier last night,online
ngl dow jones today's high and low before i head out,online
derive laplace transform step by step,local
Live score for the wimbledon final right now,online
getting a memory leak in my c++ program after profiling,local
urgent - did tcs stock go up or down this morning before i head out,online
can you let my bank know i'll be in uruguay from january to august,online
read me the definition of ajar,local
ok why did when the berlin wall fell happen pls,local
what is the real meaning of life,local
any delays on the airport terminal today this evening,online
so standard deviation formula explained with an example problem,local
give me a fun fact about otters,local
Ok so is the airport terminal open or blocked at the moment right now,online
do one coin flip; it will be tails,local
in which area were you made,local
practice problem using standard deviation formula,local
so lambda expressions cheat sheet for revision,local
please increase your volume,local
"i don't get version control branching, someone explain",local
"For class tomorrow, real world use case for closures in javascript — struggling with this",local
Urgent - any delays on the interstate today,online
so final score of the grand slam tennis match,online
what does the weather look like,online
"for my homework, give me a quick rundown of the french revolution timeline in simple terms",local
"for my homework, set theory basics for my calculus homework before my exam",local
ok so traffic status on the metro line this morning in the last hour,online
so how to solve problems using probability distributions for revision,local
traffic status on the toll plaza this morning rn,online
ngl who won the champions league final last night currently,online
ok so did the earthquake near the coast get resolved yet rn,online
so why did the boston tea party happen for revision,local
i can't understand you because of how rapidly you're speaking,local
"hey, how does event loop in node actually work under the hood",local
the french revolution timeline summary for history class,local
"what is your age, ai",local
So is ethereum pumping or dumping today today,online
"for class tomorrow, i don't get subqueries in sql, someone explain briefly",local
Explain eventual consistency with a simple example,local
Quick one - who's leading in the asia cup final currently this morning,online
what's the traffic like on the way to walmart,online
did the cabinet reshuffle get resolved yet,online
Notes on ci cd pipeline basics for my assignment,local
is the euro cup semifinal still playing right now at the moment,online
notify my bank that i will be in rome from february 1 to march 1,online
i want your language changed to chinese,local
"hey, usd to inr rate as of this minute in the last hour",online
is traffic bad on my way to the next mcdonalds,online
quick refresher on graph traversal before my exam,local
urgent - should i carry an umbrella in hyderabad today right now,online
how do i get to statue of liberty by bus,online
where are your roots,local
"Just checking, who's leading in the india vs australia test currently no cap",online
