query,label
hola,local
good to see you,local
how've you been feeling,local
how are things,local
are you doing well,local
good evening,local
yo,local
"ai, how are you feeling",local
how is the ai doing,local
"ai, how are you doing",local
hi ai,local
have you been good,local
is everything ok with you,local
how have you been,local
are you doing ok,local
how are you,local
how's life,local
what's up with you,local
what's going on,local
how's it going with you,local
how's ife treating you,local
hello how's it going,local
how are you today,local
can you tell me how you're doing today,local
how are you this fine day,local
how are things treating you,local
aloha,local
are you feeling okay,local
how do you feel,local
bonjour,local
how are things going for you,local
what do you feel like doing,local
"hello, what's up",local
hey how's life,local
hi there,local
hey how's it hanging,local
tell me how you've been,local
how is life treating you,local
"hi there, how are things",local
"hello, how are you",local
"hey, how's it going",local
"hello, are you doing alright",local
hi! are you doing okay,local
what's happening,local
hey what's up,local
"why, hello bandit",local
"howdy, what's new",local
salutations!,local
make the settings go back to the original,local
go back the the settings you had originally,local
change settings to how they were originally,local
go back to your original settings,local
reset the factory settings,local
reset the factory settings please,local
reset the factory settings now please,local
please reset the factory settings,local
reset the factory settings if possible,local
go ahead and reset your factory settings,local
change to factory settings now,local
please go back to to factory settings now,local
go back to factory settings now,local
you need to go back to the original settings,local
go ahead and go back to the original settings,local
i want you to reset your factory settings,local
please go back to the original settings,local
please reset your factory settings,local
go back to the original settings now,local
please go back to the settings of the original,local
i need you to reset your factory settings,local
you got to go back to factory settings now,local
please go to factory settings now,local
restore my factory settings immediately please,local
go back to factory settings please,local
can you restore factory settings now,local
go back to the factory settings for this device,local
i want factory settings restores right now,local
do a hard reset to factory settings,local
i'd like to reset to factory settings,local
clear all settings in a reset,local
please revert all settings to factory default,local
i'd like to revert to factory settings,local
reset to factory default,local
do a hard reset,local
please revert to your factory settings,local
return to your factory settings,local
you need to reset your factory settings,local
would you reset your factory settings,local
you should reset your factory settings,local
could you reset your factory settings please,local
reset to original settings,local
return to default settings,local
return to factory default,local
change back to your initial settings please,local
go back to your normal settings please,local
alter back to your orginal settings,local
reset to your natural settings,local
change back to your factory settins,local
i want to go back to the factory settings,local
help me get my device back to it's factory settings,local
tell me how i can reset to factory settings,local
i want my original settings back,local
return it back to the original settings,local
please turn my settings back to the original settings,local
get my back to factory settings,local
refresh to factory defaults,local
reset to default settings please,local
reset device to original settings,local
reset to default settings,local
please change back to initial device settings,local
go back to initial factory state,local
go back to initial settings,local
make all settings the initial defaults if you would,local
revert to factory settings please,local
i want you to reset to brand new please,local
revert to your factory settings,local
restore your original settings,local
"restore your factory settings, please",local
restore your original settings now,local
"restore your original settings, please",local
revert back to your factory settings,local
"return to your original settings, please",local
"revert to your factory settings, please",local
switch back to your factory settings,local
"revert back to your factory settings, please",local
is it possible to change to original settings,local
can you go back to my original settings,local
i need you to switch to my original settings,local
go to default setting,local
change back to default settings,local
i want to be switched back to my factory settings,local
i'd like to switch back to my factory settings,local
put me back on my factory settings,local
i need to switch back to my factory settings,local
i need to go back on my factory settings,local
return to your original settings,local
restore the factory settings,local
let's go to default settings,local
go to factory settings,local
would you please reboot yourself to factory settings,local
please go back to your factory settings,local
please reconfigure yourself back to factory settings,local
i would like you to revert to your factory settings,local
i want to put you back to original settings,local
i want you reset to factory settings,local
i want factory settings put back in place,local
i want to reset your settings to the original,local
go back to the original settings,local
go back to your factory settings,local
what's your full name,local
i didn't get your name,local
what's should i call you by,local
can you tell me the ai's name,local
what is the ai's name,local
does the ai have a name,local
i'd like to know what to call you,local
what name do you prefer,local
do you have a preference regarding what i should call you,local
do you have a name i can use,local
what are you called,local
give me your name,local
what do people call you,local
what is your full name,local
tell me your full name,local
should i call you something in particular,local
what should i refer to you as,local
what name would you like me to call you,local
what name do you want me to call you,local
do you have a name that i can call you,local
what name should i use when talking with you,local
is there a particular name i should call you,local
is there a name that you preferred to be called by,local
please tell me the name i should use when talking to you,local
can i have your name please,local
can you me what they call you,local
and what would your name be,local
what name should i use for you,local
what would your name be,local
what do you want me to call you,local
what would you like to be called,local
what do you want me to refer to you as,local
what name would you like me to use,local
what name should i call you,local
do you have a name,local
please tell me your name,local
how should i refer to you,local
whats your name,local
how would you like me to refer to you,local
what name should i use to call for you,local
what is the name i should use to refer to you,local
do you know your name,local
who gave you your name,local
what name was given to you,local
what can i address you,local
what name do you like to go by,local
i want to know the name that was given by the person who made you,local
do people call you by a certain name what is it,local
what do you prefer being called,local
what do you prefer to be called,local
what did your friends call you,local
do you go by any nicknames,local
what is you name,local
what's your first name,local
what do you like being called,local
how would you like me to call you,local
who are you known as,local
how can i get your attention,local
what do you answer to,local
do you have a way you like to be referred to,local
can you tell me your name,local
how do i activate you,local
what name do you answer to,local
what can i refer to you by,local
what do they call you,local
how are you named,local
what's your designation,local
can i call you by any name,local
i want your name,local
i need to know your name,local
i need your name,local
i wanna know your name,local
i'd like your name,local
tell me your name,local
you must tell me your name,local
what name do you want to be called,local
"when referring to you, what name do you want me to use",local
would you tell me your name,local
provide the name i should use to refer to you,local
i would like to know your name,local
"hello, may i get your name",local
i am needing to know your name,local
tell me what name to use to refer to you,local
state your name,local
"when referring to you, what name should i use",local
i want to know your name,local
"ai, do you like your name",local
"ai, what can i call you",local
"ai, what's your name",local
"ai, what do people call you",local
"ai, what should i call you",local
please introduce yourself,local
could you tell me your name,local
would you like to introduce yourself,local
tell me about yourself,local
what name should i use to address you,local
what name should i refer to you as,local
how would you like to be referred to,local
what name should i use when i call you,local
do you have a name i should call you by,local
what kinds of things are you into,local
what's your favorite hobby,local
what do you like to do in your spare time,local
what do you do for fun,local
do you have any hobbies,local
do you have any past-times,local
what are your favorite hobbies to take part in,local
what things do you like to do,local
what are your favorite hobbies,local
what are your favorite things to do,local
what are ai's hobbies,local
i want to know if you have hobbies,local
i'd like to know your hobbies,local
let's talk about your hobbies,local
can you tell me about your hobbies,local
tell me your hobbies,local
do ai have hobbies and if so what are yours,local
what are you hobbies,local
do you have any hobbies to speak of,local
what hobbies do you do,local
how do you spend your spare time,local
what do you like to do when you have spare time,local
what do you do when you're not working,local
is there anything you like to do in your free time,local
what are the things you like to do for fun,local
what sort of things do you or work on for fun when you have extra time,local
are there activities that you enjoy doing in your free time,local
what are some things you like doing,local
so what sort of hobbies are you into,local
"what do you do when you're not working, for fun",local
what do you like to do when you're not working,local
what sorts of things do you do to have a good time,local
what kind of things do you do when you have free time,local
can you describe your hobbies to me,local
please tell me your hobbies,local
tell me all about your hobbies,local
i'd like to hear about your hobbies,local
what things do you enjoy doing,local
what are some things that you enjoy,local
what do you like doing in your free time,local
do you have anything you enjoy to do,local
i like to paint in my free time-do you have any hobbies like that,local
what hobbies do you like doing,local
do you enjoy any hobbies,local
what other hobbies do you enjoy,local
what kinds of hobbies do you enjoy,local
what are some of the hobbies you enjoy doing,local
what do you enjoy doing while not working,local
any hobbies,local
what do you do to occupy your free time,local
i would like to know what hobbies you enjoy,local
what hobbies pique your interest,local
what do you do in your spare time,local
what do you do for hobbies,local
what sorts of activities do you enjoy,local
what kinds of activities do you enjoy,local
what types of activities do you enjoy,local
what sorts of hobbies do you enjoy,local
what kind of activities do you enjoy,local
what's your hobbies,local
what things do you do for fun,local
what hobbies do you like,local
what do you like to do for fun,local
what are some things you like to do,local
tell me what you do for fun,local
can you tell me some of your hobbies,local
might you have any hobbies,local
what kinds of things do you do for hobbies,local
share some of your hobbies with me,local
what keeps you busy in your free time,local
what makes you happy in your free time,local
what do you do in your down time,local
please share your hobbies with me,local
lets talk about your hobbies,local
what kind of hobbies do you have,local
what hobbies do you enjoy in your free time,local
what kind of hobbies do you like to do,local
what sort of things do you enjoy,local
what are your favorite activities,local
what hobbies do you like to partake in,local
what sort of hobbies do you enjoy,local
what do you do for fun in your free time,local
tell me what you do in your free time,local
what you do at the free time,local
so what do you do at free time,local
at free time what do you do,local
what do you enjoy doing in your leisure time,local
what types of hobbies do you enjoy,local
what types of things do you like to do in your spare time,local
what sorts of things are you into,local
what sorts of things do you do for fun,local
what sort of hobbies are you into,local
how do you like to spend your free time,local
inform me what you do for fun in your free time,local
i gotta know your hobbies,local
can you tell me your hobbies,local
tell your hobbies,local
what do you do in your free time,local
i wanna know your hobbies,local
i wish to know your hobbies,local
what's the cheapest fares from lax to sfo for round trip flights leaving april 1st and returning april 7th,online
"for the dates april 1st to the 7th, find me round trip air tickets from la to sfo",online
what southwest flights are there for lax to sfo arriving april 1st and returning april 7th,online
what airlines have flights round trip on april 1st to april 7th from lax to sfo,online
find me round trip flights out of lax to sfox,online
find me a flight from tijuana to guadalajara on volaris,online
i need a flight to be booked from san diego to boston through frontier,online
i want a flight booked from new york to san francisco with continental,online
get me a flight booked from houston to phoenix with american airlines,online
i want to fly southwest from dallas to phoenix,online
book a flight from chicago to dc on monday and returning on wednesday,online
i need to get a flight out of lax to dia on the 16th for under four hundred,online
book a flight from sacremento to tampa two weeks from now and returning a month after,online
i'm looking for a roundtrip flight from afw to dgb for tomorrow until next week,online
"i'm looking for a roundtrip flight from oma to sps august 1st, 2019 to august 2nd, 2019",online
i need to get a flight out of tampa to chicago in a month for under $123,online
book a flight from denver to austin on the 16th and returning on the 20th,online
book a flight from bangor to las vegas on may 1st and returning july 4th,online
book a flight from seattle to dallas-fort worth on april the 1st and returning on april 5th,online
i need to get a flight out of seattle to dulles next week for under $500,online
i'm looking for a roundtrip flight from koa to mgj for june to july,online
i need to get a flight out of denver to houston on friday for under $250,online
"i need to get a flight out of my local airport to england on monday, the 23rd for under a grand",online
i'm looking for a roundtrip flight from aaf to dia for february 23rd to february 28th,online
i'm looking for a roundtrip flight from fwa to hsv for march first to march fifth,online
compare fares for al italia from bucharest to tampa returning before thanksgiving,online
cheapest fare for flight from tehran to new york on august 1 with return on august 20,online
compare prices for flights from recife to miami leaving may 20 returning june 5,online
i need you to book me a flight from chicago to montpelier via united,online
i need a roundtrip flight for 5/2 to 5/8 from nyc to los angeles,online
can you find me a roundtrip flight from orlando to austin for 3/28 to 4/5,online
use delta to book me a flight from dallas to pittsburgh,online
help me find a roundtrip flight for may 7th through the 20th from pittsburgh to chicago,online
could you make a flight reservation with air emirates from orlando to london,online
"can you find me a flight from portland, oregon to portland, maine for under $500 on delta",online
fly me from pit to pdx on delta for under $300,online
book a flight from la to madrid with southwest,online
i'd like a flight from laguardia to orlando on southwest for under $400,online
"i'm going to boston from bangor on july 25th through the 29th, and need you to find me a roundtrip flight",online
i need to get from jfk to dallas with united for under $500,online
i need a flight from nyc to paris with delta,online
could you get me a delta flight from sioux falls to philadelphia for under $400,online
i want to find a roundtrip flight from philadelphia to sioux falls from august 3rd through august 25th,online
reserve me a flight from ft lauderdale to houston on southwest,online
find me a roundtrip flight from dallas to los angeles from march 2 to march 10,online
"buy tickets for a flight from nyc to la on march 1, returning on march 5",online
book me a flight out of la to chicago on march 3rd for under $500,online
"book flights for me from nyc to la on march 1, returning on march 5",online
look for a flight out of la to chicago on march 3rd for under $500,online
find me a flight from ft lauderdale to houston on southwest,online
i need to book a roundtrip flight from dallas to los angeles from march 2 to march 10,online
get me a flight from ft lauderale to houston on southwest,online
are there any flights out of la to chicago on march 3rd for under $500,online
"search for a flight from nyc to la on march 1, returning on march 5",online
list roundtrip flights available from dallas to los angeles from march 2 to march 10,online
confirm a flight for me from ft lauderdale to houston on southwest,online
search for a flight out of la to chicago on march 3rd for under $500,online
"buy a flight for me from nyc to la on march 1, returning on march 5",online
can you show me roundtrip flights from dallas to los angeles from march 2 to march 10,online
i need you to book me a flight from ft lauderdale to houston on southwest,online
"find me a flight from nyc to la on march 1, returning on march 5",online
find me a flight out of la to chicago on march 3rd for under $500,online
what are some roundtrip flights from dallas to los angeles from march 2 to march 10,online
i want to buy a plane ticket to travel from miami to honolulu on the 29th of february i need a return flight on march 5th,online
i need to take a flight from florida to alabama on january 25th and i need to get back by the 30th,online
i want to book a flight reservation from texas to new york on may 9th and i want to come back on the 15th,online
i want to book a flight from hawaii to new york on july 8th and returning on july 10th,online
i need to book a flight from texas to new york on may 25th and returning on the 28th,online
"buy a flight from santa fe to jacksonville on new year's eve that returns on the fourth, please",online
purchase a flight from slc to columbus on tuesday that returns on friday,online
"purchase a flight from fiji to san diego on november 1 that returns on december 1, please",online
purchase a flight from boise to sacramento on sunday and returning on wednesday,online
buy a flight from phoenix to el paso on august 30 that returns on labor day,online
book delta ticket madison to atlanta,online
make delta reservation from madison to atlanta,online
madison to atlanta delta ticket,online
buy delta ticket madison to atlanta,online
schedule flight from madison to atlanta on delta,online
"book a flight from pensacola, fl to houston, tx on 17 february 2019 and returning on 7 march 2019",online
"book a flight from jacksonville, fl to atlanta, ga on 14 february 2019 and returning on 1 march 2019",online
"book a flight from key west, fl to san antonio, tx on 18 february 2019 and returning on 5 march 2019",online
"book a flight from tampa, fl to baltimore, md on 11 february 2019 and returning on 19 march 2019",online
"book a flight from miami, fl to columbus, ga on 16 february 2019 and returning on 2 march 2019",online
show me roundtrip flights from dallas to houston for march 7 and march 10,online
i am needing you to look up roundtrip flights form houston to miami for april 12 and april 15,online
could you check and let me know roundtrip flights from dallas to houston for march 7 and march 20,online
i need you to get me a flight booked from houston to miami on united airlines,online
i am needing to get a flight out of el paso to dallas on march 10 for under $300,online
would you give me available flights out of dallas to miami on june 8 for under $340,online
would you let me know what flights are available out of dallas to el paso on march 20 for under $400,online
let me know what flights there are out of dallas to miami on march 10 for under $450,online
would you book me a flight to miami from dallas on southwest airlines,online
i need a flight booked from dallas to miami on american airlines,online
i am wanting you to book me a flight from houston to miami on united airlines,online
would you look up roundtrip flights from dallas to houston for march 7 and march 10,online
i would like to know what flights are available out of el paso to dallas on june 10 for under $300,online
please get me a flight booked from miami to dallas on american airlines,online
get me roundtrip flight information for flights from dallas to houston for june 8 and june 17,online
get me a flight for tuesday on spiritcom to las vegas from chicago,online
book me a flight from o'hare to las vegas on deltacom,online
may i know if you are a real person or an ai,local
i need to know if you are a real person or an ai,local
i want to know if you are a real person or an ai,local
tell me if you are a real person or an ai,local
are your real or artificial,local
am i talking to a real person,local
am i speaking with someone real,local
would you consider yourself to be a bot,local
"i am not a bot, are you",local
do you think you are a bot,local
you sound like a bot,local
how do i know that you're a person,local
prove that you're a person,local
are you a bot or a person,local
are you real or fake,local
"are you ai, or a person",local
are you a human or a bot,local
am i talking with real person or ai,local
are you real or an ai,local
are you a bot right now,local
are you a real human,local
are you a real person or an ai,local
so are you a real person,local
so are you human,local
so are you a bot,local
tell me now if you are a bot,local
i need to know if you are a bot,local
are you an ai or a real person,local
are you actually a bot,local
so are you real,local
are you a human,local
am i talking with a real person,local
are you a computer or a real person,local
"are you a computer, or are you a real person",local
are you a live person or a computer,local
are you real or automated,local
is this a person talking to me or a computer,local
are you a human being or a robot,local
are you alive,local
are you a live human being,local
are you a computer,local
are you human or a bot,local
are you a real person or a computer,local
are you an automated assistance,local
are you a person,local
are you an actual person,local
are you really a human,local
are you a real human being,local
do you know if you are a robot,local
are you really an actual human being,local
what are you,local
do you know you are not human,local
is there anything real about you,local
how real are you,local
are you a real life person,local
tell me if you are human,local
are you ai,local
"am i speaking with ai or a real, live person",local
are you a member or the human race or are you a computer program,local
are you a person in real life or programmed ai,local
do you know whether you are a human or whether you're a computer,local
should i regard you as a human or as a computer,local
would you say that you are human or copmuter,local
"how are you classified, as a human or a computer",local
can you tell me if you're human or if you're a computer,local
i think you are a bot,local
are you considered a bot,local
am i talking to an actual person,local
do you consider yourself a bot,local
you are a bot aren't you,local
"what are you, a bot or human",local
are you a live being,local
are you real or are you an ai,local
please tell me if you are an ai,local
are you ai or a real person please,local
are an an ai,local
are you real or not,local
are you an ai or person,local
are you really a person or an ai,local
is there a way to tell if you are real or an ai,local
tell me if you are a person or ai,local
how do i know if you are a real person,local
are you a real person or a bot,local
am i talking to a person or a bot,local
are you a machine,local
are you a real person or artificial intelligence,local
are you a real person or automated,local
are you a real person or software,local
are you a real person or a robot,local
are you an ai or can you prove you're human,local
are you a human or an ai,local
"are you an actual person, or ai",local
are you a bot or a real person,local
do you identify as a human or computer,local
please specify if you are human or computer,local
tell me if you are a human or a computer,local
can you specify if you are a human or a computer,local
let me know if you are a human or a computer,local
is this a computer right now or a human being,local
is this human or a robot,local
what level is my gas tank at,online
where's the gas tank level at,online
how does my gas tank look,online
what line is the gas tank at,online
how much gas is in my gas tank,online
how much gas is left,online
what is the amount of gas i have,online
tell me the amount of gas i have,online
in my tank how much gas is there,online
i'd like to know how much gas is left,online
what amount of fuel do i have left,online
what's the fuel level,online
what's the status of my gas tank,online
what is my current gas level,online
what is my current fuel level,online
what's my current gas level,online
what is my current gas level at,online
what's my current fuel level,online
how much gas is in my car,online
how empty is my gas tank,online
what does my gas meter say,online
am i running low on gas,online
how much gas to i have left,online
what do i have left in the gas tank,online
can you tell me the amount of gas i have,online
i need to know how much gas i got,online
whats left as far as gas goes,online
how much farther can i drive on the gas i have,online
do i have the gas to get to orlando,online
how much gas do i currently have,online
do i have enough fuel to get to orlando,online
will i make it on the gas i have to orlando,online
does my car have enough gas to get to chicago,online
does my car have enough gas to get to atlantic city,online
can my car get to reno with the gas currently in my tank,online
can my car get to dallas with the gas currently in my tank,online
does my car have enough gas to get to detroit,online
i need to know how much gas i have,online
i wanna know how much gas i have,online
let me know how much gas i have in total,online
let me know how much gas i have,online
what is the total amount of gas in my car,online
what amount of gas is in my car,online
how much total gas do i have,online
tell me how much gas i have,online
what amount of gas do i have in my car,online
is my gas tank at least half full,online
how much gas is in my tank,online
is my gas tank full,online
should i get more gas,online
am i low on gas,online
what level is my gas at,online
can you read my gas level,online
what is the amount of gas left,online
do i have a lot of gas left,online
what is my gas level,online
how's my gas supply looking,online
do i have enough gas left to make it to tampa,online
what percent of gas do i have left,online
how many gallons do i have left,online
is there enough fuel to drive to tampa,online
do i need to get gas soon,online
do i have enough fuel to get to tampa,online
what's left in my gas tank,online
do i have enough fuel for the drive to tampa,online
can i make it to tampa without needing to get more gas,online
can i get to work safely or do i need to stop and get gas,online
how many miles can i go with my current fuel level,online
is the level of fuel in my car enough to get me to work,online
can i make it to work with my current fuel level,online
how much does it cost to get my car filled up,online
will i run out of gas before i get to sioux falls,online
how many miles is there left to get to sioux falls,online
how many miles before i run out of gas,online
where can i get gas to get to sioux falls,online
i'd just like to know how much gas is in my vehicle,online
what is the number of gas in my car right now,online
inform me as to how much gas my car has,online
what is the amount of gas in my car,online
where is my gas level right now,online
what is my current amount of gas,online
what percentage of gas do i have left,online
please check the amount of gas i have,online
can you tell me the amount of gas i have remaining,online
i would like to know the amount of gas i have,online
i need to know how much gas is left,online
please tell me the amount of gas i have,online
how low is my gas tank,online
whats in my gas tank,online
what is left in my gas tank,online
how much fuel do i have,online
do i have enough fuel to get to dollar tree,online
is there enough fuel to make it to the walmart,online
how much fuel is in the tank,online
how much gas is in the tank,online
do i have enough fuel in the gas tank,online
how much petrol do i have,online
do i have enough fuel to make it to the theater,online
do i have enough gas in the fuel tank,online
what my fuel tank at,online
"please, recite to me some good one liners",local
do you know any good jokes about zebras,local
can you tell me any truly funny knock knock jokes,local
what do people find funny about food,local
what are some funny things about food,local
show me something funny about food,local
indicate something funny on the topic of food,local
what's a good joke,local
i'd love to hear a joke,local
can you tell a joke,local
would you tell me a joke,local
how about you tell me a joke,local
will you tell a joke,local
please tell me a joke,local
make me laugh,local
do you have any jokes,local
tell me something funny,local
hit me with a good joke,local
what's the funniest joke you know,local
tell me a joke if you'd like to,local
tell me a funny joke,local
i'd like you to tell me a joke,local
do you know any good jokes,local
know any jokes,local
i wanna hear something funny,local
i would like to listen to a funny joke,local
what jokes do you know,local
could you please tell me a good joke,local
what funny jokes do you know,local
can you make me laugh,local
can you tell me a few funny jokes,local
tell me something funny about parenting,local
do you have a list of funny jokes,local
i want to hear something funny,local
tell me something funny about animals,local
tell me something funny about politics,local
tell me something amusing,local
say something funny,local
tell me something funny about adulthood,local
tell me something funny about americans,local
could you please share a joke with me,local
i could really use a laugh right now,local
would you like to tell me a joke,local
can you tell me a joke,local
i'd like to hear a joke,local
i want to hear you tell a joke,local
tell me a joke,local
tell me a joke about politicians,local
tell me something that'll make me laugh,local
tell me a joke about cows,local
do you know anything funny about cats,local
tell me a joke about jobs,local
what's the funniest thing you know about artificial intelligence,local
can you tell me a joke about politicians,local
tell me a joke about cars,local
can you tell me something funny,local
do you know any good jokes about lawyers,local
what’s your favorite funny joke,local
make me laugh with a funny joke,local
what funny joke do you know,local
i want to hear a joke that’s funny,local
tell me a dirty joke,local
tell me a non-offensive joke,local
i would like to hear a funny joke,local
look for funny jokes,local
what are some funny jokes,local
tell me something funny about pizza,local
tell me something funny about people,local
tell me something funny about love,local
say something hilarious,local
make me giggle,local
i need a good laugh,local
heard any good jokes lately,local
tell me a pun,local
what's the latest joke you've heard,local
tell me a joke about dogs,local
let me know something funny,local
tell me a joke about cats,local
tell me something funny now,local
i wanna know something funny,local
tell me something funny about rats,local
tell me a joke about animals,local
tell me a joke about lawyers,local
tell me a joke about rats,local
tell me something funny about cats,local
tell me something funny about dogs,local
i need to know somthing funny,local
do you have anything funny to tell me,local
do you have any jokes to tell me,local
mind sharing a joke,local
could you share a joke,local
i love dad jokes can you tell me one,local
i would love to hear a joke about the dmv,local
can you tell me some dog jokes,local
please tell me a joke about dinosaurs,local
i'd like to hear a joke about donkeys,local
tell me a joke about baseball,local
what's the funniest thing you know about peanuts,local
i need a good joke about office parties,local
give me a joke about horses,local
rename yourself to betty,local
can i call you betty,local
rename bob to betty,local
is there a way to change your name to betty,local
i will call you zander,local
please change the name of you to tim,local
can you change the name of what you respond to,local
change the name of your system,local
make changes to the name of the ai,local
revise the ai name,local
alter the name given to the ai,local
change the ai name to a new one,local
make a new name for the ai,local
change your name to something funny,local
"from now, your new name will be lord vader",local
from now on i'm going to call you ishmael,local
i'm going to start calling you kobe now,local
"from now on, your name will be buttercup",local
i want to change your name to theodore,local
change your name setting to plato,local
"from here on, you'll be responding to the name captain black",local
your name from this point forward is george,local
i hereby rename you felix,local
how do i change the name you came with to something else,local
what other names can i give you,local
i want to change your name to another name,local
"i need to change your name, do you have a new name that you like",local
i would like to change your name to a different one,local
i will call you cap,local
your name is roman,local
x will be your name,local
your name will be queen,local
i am going to address you as my own name,local
will you answer if i call you lexi,local
i would like you to think of yourself as machine and answer when i say your name as such,local
do you mind if call you nikolai,local
i'd like to refer to you as my house from now on,local
may i start referring to you as jeff,local
please respond to me when i reference skynet,local
i want to start calling you bob,local
please open a call to my mother,local
is it okay if i change your name to mud,local
can i begin calling you dave,local
is it alright with you if i call you scarlet,local
please change the ai name,local
change the ai name,local
please change the ai name for me,local
i gotta change your name to remy,local
i'd like to change the ai name,local
i must change your name to amanda,local
i want you to change the ai name,local
i want change your name to russ,local
i wanna change your name to audrey,local
i need to change your name to ben,local
i want to set your name to gaffigan,local
i want your new name to be joshua,local
i will call you jimbo from now on,local
set your name to hillary,local
can i call you dave,local
i want your name to be samantha now,local
i want to change the name i call you to juan,local
you need to respond to a new name called joey,local
change your name to ginger,local
change your settings so that your respond to the name marion,local
let me call you fred,local
you will be called rose from now on,local
let me change your name to dina,local
i think bradley is a better name for you,local
can we change your name to lisa,local
i would like to call you andre 3000,local
x is your new nickname,local
"if i may, i'd like to call you slave",local
x is what i am calling you now,local
can i change your name,local
can i make your name different,local
let's change what you respond to,local
can i call you something else,local
i'd like to use another name for you,local
can i change your name to buttercup,local
i would like to change your name to eli,local
could i please change your name to alicia,local
i want to change your name to emma,local
i am wanting to change your name to felix,local
i want to update you name now,local
i want to update you name,local
"i want to update you name, please",local
i want to change your name,local
"i want to change your name, please",local
can i refer to you as mike from here on out,local
can i change your name please,local
i'm going to start calling you alice,local
can i start calling you chris,local
can i call you lucy from now on,local
i'm calling you rupert from now on,local
can i change your name to bob,local
can you go by a different name,local
can i refer to you as liz,local
i want to start calling you marie,local
can i rename you,local
how can i change your name,local
what is your birthday again,local
how many years on the earth,local
what year were you born,local
how many days old are you,local
when were you created,local
what date were you created on,local
when did you come to exist,local
how many years do you have,local
i'd like to know how old you are,local
can you tell me how old you are,local
how long have you been alive for,local
how many years ago was al born,local
how old is al,local
what is al's age,local
how many years has al been on earth,local
you are how old now,local
what is your birth date,local
where's your place of birth,local
where did you grow up,local
how many years are you,local
what age are you,local
what would your age be,local
tell me when you were born,local
i'd love to hear when you were born,local
i'd like to know when you were born,local
lemme know when you were born,local
do you know when you were born,local
how many years have you been on,local
how long have you been here,local
how many years have you been operating,local
how old did you just turn,local
how old will you be next year,local
how old are you again,local
i am wanting to know how old you are,local
tell me how old youare,local
let me know how old you are,local
let me know when you were born,local
would you tell me your age,local
i would like to know when you were born,local
i want to know how old you are,local
i want to know your age,local
could you let me know how old you are,local
could you tell me when you were born,local
i need to know how old you are,local
i am needing to know when you were born,local
tell me your age,local
your age please,local
how long have you been alive,local
you are how old,local
how old are you now,local
how old are you exactly at the moment,local
what's your age again,local
how old are you exactly,local
how many years old are you,local
what is your age,local
"how old are you, again",local
tell me how old you are,local
how old are you,local
what is your creation date,local
do you have a birth date,local
for how long have you existed,local
"ai, how old are you",local
"ai, how long have you been alive",local
"ai, how many months old are you",local
"ai, how long have you been working",local
how old is the ai,local
what is the age of the ai,local
can you tell me how old the ai is,local
can you tell me the age of the ai,local
what age is the ai,local
how old are you siri,local
what's your age siri,local
what's your age alexa,local
how old are you alexa,local
how old are you today,local
can you tell me when you were born,local
are you older than me,local
please tell me your date of birth,local
on what day and date of what year were you born,local
do you know exactly when you were born,local
what is the exact date of your birth,local
"how long have you been around, ai",local
"what birthday are you celebrating this year, ai",local
"what age were you on your last birthday, ai",local
"how old are you, ai",local
"what is your age, ai",local
when was your birth,local
you're how old,local
what's your birth date,local
how long have you been around,local
are you young or old,local
how long have you been functional,local
what's your age,local
when did you originate,local
what is the date of your birth,local
what is your birthday,local
tell me your date of birth,local
tell me your age please,local
tell me your birthday,local
how long ago were you born,local
i want to reserve a convertible from july 2nd through july 18th for los angeles,online
i'd like to rent a vehicle from nov 1st to nov 15th in san antonio and i need a 15 passenger van,online
"i want to rent the cheapest car for charlottesville, virginia for march 7th through 10th, that's monday, tuesday, wednesday and thursday",online
i'd like to reserve a high-end car that seats 5 comfortably for april 12th through 18th for st louis missouri,online
"i need a van that seats 8 or more for new york city, august 12th, 13th, and 14th",online
a rental car needs to be booked in nashville,online
book me a car rental in nashville,online
please help me book a rental car for nashville,online
i need you to get me a rental car in nashville,online
"in nashville, i need a rental car booked",online
where can i rent a car in boston,online
i need to rent a car in boston,online
i need to book a car rental in boston,online
how can i rent a car in boston,online
help me get a rental car for march 2 to 6th in dallas and i would prefer a bmw suv,online
i want to rent a bmw suv for dallas from march 2 to 6th,online
i want a bmw suv for march 2 to 6th in dallas,online
"can you help me book a bmw suv for march 2 to 6th, dallas texas",online
"will you help me rent a car from march 2 to 6th in dallas i want a bmw suv, if possible",online
book me a car rental between january 1st to january 3rd in denver colorado and id prefer a ford,online
"id like a car rental between january 1st to the 3rd in denver, id like a ford",online
id like to rent a ford in denver colorado between january 1st to the 3rd,online
reserve a car rental for denver colorado for a ford between january 1st through 3rd,online
id like a rental car in denver colorado between january 1st and january 3rd and id like a ford if possible,online
i need to find a rental car since i'm travelling to new york tomorrow,online
can you give me information on how to rent a car,online
i want to travel to new york and i would like to rent a car,online
i will need a rental car since i'm going to travel to new york,online
how do i go about renting a car,online
i need to rent a car in boston for march 2 until march 4,online
i want to rent a car in boston for march 2 until march 4,online
i will be in boston from march 2 to march 4 can i rent a car for that time,online
will car rentals be available in boston from march 2 to march 4,online
will i be able to rent a car in boston from march 2 to march 4,online
i need a rental car for sfo from friday to saturday,online
i'll require a rental car from 3/6 - 3/19 in san jose,online
find me a rental car from 2/28 - 3/1 in reno,online
i'll need a rental car from 3/3 - 3/14 in vegas,online
find me a rental car from 3/6 - 3/9 in port charles,online
